event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
CROSS,43,steep,9,0.33333333333333333333,11.0,44.0,19.099999999999998,150.0000000000000000
CROSS,44,moderate,8,0.37500000000000000000,7.0,12.0,7.0,
CROSS,44,steep,10,0.40000000000000000000,62.0,334.0,62.0,180.0000000000000000
CROSS,45,moderate,4,0.75000000000000000000,13.0,14.0,13.0,180.0000000000000000
CROSS,45,steep,7,0.57142857142857142857,6.0,44.0,6.0,60.0000000000000000
CROSS,46,flat,1,1.00000000000000000000,,,,
CROSS,46,moderate,4,0.25000000000000000000,13.0,10.0,13.0,60.0000000000000000
CROSS,46,steep,10,0.60000000000000000000,33.0,24.0,33.0,300.0000000000000000
CROSS,47,moderate,5,0E-20,31.0,14.0,31.0,300.0000000000000000
CROSS,47,steep,5,0.40000000000000000000,48.0,19.0,48.0,300.0000000000000000
CROSS,48,flat,2,0.50000000000000000000,,,,
CROSS,48,moderate,7,0.28571428571428571429,45.0,26.0,76.5,180.0000000000000000
CROSS,48,steep,9,0.55555555555555555556,,,,
CROSS,49,moderate,6,0.50000000000000000000,84.0,33.0,84.0,
CROSS,49,steep,9,0.55555555555555555556,29.0,39.0,29.0,
CROSS,50,flat,1,1.00000000000000000000,,,,
CROSS,50,moderate,5,0.60000000000000000000,12.0,15.0,12.0,120.0000000000000000
CROSS,50,steep,10,0.50000000000000000000,,,,
CROSS,51,flat,1,0E-20,,,,
CROSS,51,moderate,7,0.57142857142857142857,10.5,26.5,13.649999999999999,120.0000000000000000
CROSS,51,steep,7,0.71428571428571428571,,,,
CROSS,52,flat,2,0E-20,,,,
CROSS,52,moderate,2,0.50000000000000000000,11.0,29.5,14.6,
CROSS,52,steep,7,0.71428571428571428571,,,,
CROSS,53,flat,1,1.00000000000000000000,,,,
CROSS,53,moderate,3,1.00000000000000000000,4.0,22.5,4.9,60.0000000000000000
CROSS,53,steep,7,0.28571428571428571429,,,,
CROSS,54,moderate,7,0.57142857142857142857,23.0,43.0,23.0,240.0000000000000000
CROSS,54,steep,5,0.40000000000000000000,,,,
CROSS,55,moderate,5,0.40000000000000000000,15.0,25.0,19.5,180.0000000000000000
CROSS,55,steep,4,0.25000000000000000000,54.0,-14.0,54.0,120.0000000000000000
CROSS,56,flat,1,1.00000000000000000000,,,,
CROSS,56,moderate,4,0.50000000000000000000,31.0,86.0,31.0,120.0000000000000000
CROSS,56,steep,4,0.75000000000000000000,204.0,62.0,204.0,300.0000000000000000
CROSS,57,flat,1,1.00000000000000000000,,,,
CROSS,57,moderate,7,0.42857142857142857143,12.0,33.0,92.99999999999999,120.0000000000000000
CROSS,57,steep,6,0.33333333333333333333,,,,
CROSS,58,moderate,3,0.66666666666666666667,19.0,28.0,19.0,240.0000000000000000
CROSS,58,steep,5,0.60000000000000000000,,,,
CROSS,59,moderate,4,0E-20,15.0,14.0,61.8,220.0000000000000000
CROSS,59,steep,6,0.66666666666666666667,55.0,39.0,55.0,300.0000000000000000
CROSS,60,flat,1,1.00000000000000000000,,,,
CROSS,60,moderate,5,0.60000000000000000000,16.5,19.5,17.85,210.0000000000000000
CROSS,60,steep,4,0.25000000000000000000,32.0,34.0,46.4,120.0000000000000000
CROSS,61,moderate,6,0.16666666666666666667,19.0,21.5,41.3,150.0000000000000000
CROSS,61,steep,3,0.66666666666666666667,,,,
CROSS,62,flat,1,1.00000000000000000000,14.0,15.0,14.0,240.0000000000000000
CROSS,62,moderate,4,0.50000000000000000000,21.0,7.0,21.0,240.0000000000000000
CROSS,62,steep,2,0.50000000000000000000,14.0,24.5,14.9,60.0000000000000000
CROSS,63,flat,1,1.00000000000000000000,,,,
CROSS,63,moderate,6,0.50000000000000000000,5.5,23.0,7.75,90.0000000000000000
CROSS,63,steep,4,0E-20,24.0,29.0,109.34999999999997,200.0000000000000000
CROSS,64,flat,1,1.00000000000000000000,,,,
CROSS,64,moderate,4,0.75000000000000000000,123.5,42.0,229.25,240.0000000000000000
CROSS,64,steep,1,0E-20,,,,
CROSS,65,flat,1,1.00000000000000000000,,,,
CROSS,65,moderate,4,0.25000000000000000000,12.0,25.0,13.8,120.0000000000000000
CROSS,65,steep,1,0E-20,44.0,10.0,44.0,300.0000000000000000
CROSS,66,moderate,2,0.50000000000000000000,86.5,74.5,134.64999999999998,240.0000000000000000
CROSS,66,steep,3,0.66666666666666666667,1.0,22.0,1.0,120.0000000000000000
CROSS,67,moderate,3,0.33333333333333333333,31.0,270.0,31.0,300.0000000000000000
CROSS,68,moderate,3,0E-20,10.0,10.0,10.0,60.0000000000000000
CROSS,68,steep,1,0E-20,16.0,233.0,16.0,
CROSS,69,moderate,3,0.33333333333333333333,129.5,205.0,148.85,300.0000000000000000
CROSS,70,moderate,4,0E-20,23.0,16.0,90.5,160.0000000000000000
CROSS,70,steep,2,0.50000000000000000000,11.0,47.0,11.0,60.0000000000000000
CROSS,71,moderate,2,0E-20,13.0,32.0,13.0,300.0000000000000000
CROSS,71,steep,2,0.50000000000000000000,38.0,20.0,38.0,
CROSS,72,moderate,2,0.50000000000000000000,11.0,34.0,11.0,60.0000000000000000
CROSS,73,moderate,1,0E-20,25.0,8.0,25.0,240.0000000000000000
