touch_sequence_number,count,avg_mfe_5m,avg_mae_5m
145,2,13.5000000000000000,283.5000000000000000
146,2,9.0000000000000000,286.0000000000000000
147,2,10.0000000000000000,283.5000000000000000
148,2,6.0000000000000000,281.0000000000000000
149,2,11.5000000000000000,280.0000000000000000
150,2,8.0000000000000000,292.5000000000000000
151,2,5.0000000000000000,285.5000000000000000
152,2,11.5000000000000000,288.0000000000000000
153,2,11.0000000000000000,286.0000000000000000
154,2,7.5000000000000000,292.0000000000000000
155,2,44.5000000000000000,284.0000000000000000
156,2,18.5000000000000000,290.0000000000000000
157,2,6.5000000000000000,293.0000000000000000
158,2,4.0000000000000000,290.5000000000000000
159,2,10.0000000000000000,280.5000000000000000
160,2,5.5000000000000000,289.5000000000000000
161,2,2.5000000000000000,290.5000000000000000
162,2,3.5000000000000000,305.0000000000000000
163,2,11.0000000000000000,305.0000000000000000
164,2,8.0000000000000000,291.0000000000000000
165,2,7.5000000000000000,285.5000000000000000
166,2,13.5000000000000000,279.5000000000000000
167,2,13.5000000000000000,281.5000000000000000
168,2,9.5000000000000000,281.5000000000000000
169,2,2.0000000000000000,286.5000000000000000
170,2,6.5000000000000000,287.0000000000000000
171,2,8.0000000000000000,288.0000000000000000
172,2,7.0000000000000000,286.0000000000000000
173,2,5.0000000000000000,296.5000000000000000
174,2,13.0000000000000000,291.5000000000000000
175,2,14.5000000000000000,294.5000000000000000
176,2,10.0000000000000000,327.0000000000000000
177,2,20.0000000000000000,285.5000000000000000
178,2,12.0000000000000000,295.0000000000000000
179,2,11.5000000000000000,283.0000000000000000
180,2,17.0000000000000000,282.0000000000000000
181,2,28.5000000000000000,282.0000000000000000
182,2,27.0000000000000000,282.0000000000000000
183,2,23.0000000000000000,283.5000000000000000
184,2,23.0000000000000000,287.0000000000000000
185,2,6.0000000000000000,294.5000000000000000
186,2,19.0000000000000000,282.0000000000000000
187,2,4.5000000000000000,301.5000000000000000
188,2,20.0000000000000000,283.5000000000000000
189,2,23.0000000000000000,281.5000000000000000
190,2,27.0000000000000000,281.0000000000000000
191,2,28.0000000000000000,287.0000000000000000
192,2,13.0000000000000000,300.5000000000000000
193,2,10.0000000000000000,290.0000000000000000
194,2,15.0000000000000000,329.5000000000000000
195,2,19.5000000000000000,332.0000000000000000
196,2,26.0000000000000000,286.0000000000000000
197,2,4.5000000000000000,300.5000000000000000
198,2,9.0000000000000000,297.5000000000000000
199,2,8.5000000000000000,289.0000000000000000
200,2,3.5000000000000000,297.5000000000000000
201,2,3.5000000000000000,305.5000000000000000
202,2,15.5000000000000000,306.0000000000000000
203,2,13.0000000000000000,305.0000000000000000
204,2,16.0000000000000000,297.5000000000000000
205,2,9.5000000000000000,304.0000000000000000
206,2,20.0000000000000000,287.0000000000000000
207,2,9.5000000000000000,295.5000000000000000
208,2,25.0000000000000000,282.5000000000000000
209,2,12.0000000000000000,291.5000000000000000
210,2,48.5000000000000000,300.5000000000000000
211,2,19.0000000000000000,308.0000000000000000
212,2,30.5000000000000000,293.5000000000000000
213,2,21.5000000000000000,301.0000000000000000
214,2,7.0000000000000000,302.5000000000000000
215,2,70.5000000000000000,295.5000000000000000
216,2,76.5000000000000000,290.5000000000000000
217,2,10.5000000000000000,283.0000000000000000
218,2,12.0000000000000000,290.5000000000000000
219,2,5.5000000000000000,294.0000000000000000
220,2,11.0000000000000000,282.5000000000000000
221,2,12.5000000000000000,282.5000000000000000
222,1,32.0000000000000000,284.0000000000000000
223,1,7.0000000000000000,309.0000000000000000
224,1,11.0000000000000000,289.0000000000000000
225,1,2.0000000000000000,318.0000000000000000
226,1,17.0000000000000000,280.0000000000000000
227,1,27.0000000000000000,279.0000000000000000
228,1,12.0000000000000000,294.0000000000000000
229,1,10.0000000000000000,284.0000000000000000
230,1,7.0000000000000000,366.0000000000000000
231,1,35.0000000000000000,328.0000000000000000
232,1,7.0000000000000000,309.0000000000000000
233,1,24.0000000000000000,299.0000000000000000
234,1,17.0000000000000000,282.0000000000000000
235,1,30.0000000000000000,289.0000000000000000
236,1,6.0000000000000000,314.0000000000000000
237,1,28.0000000000000000,278.0000000000000000
238,1,5.0000000000000000,284.0000000000000000
239,1,8.0000000000000000,280.0000000000000000
240,1,13.0000000000000000,275.0000000000000000
241,1,6.0000000000000000,276.0000000000000000
