hour,minute,avg_reaction_size,event_count
23,29,,12
23,30,,13
23,31,,14
23,32,,13
23,33,5.0000000000000000,13
23,34,18.0000000000000000,10
23,35,,13
23,36,,10
23,37,21.0000000000000000,7
23,38,5.0000000000000000,10
23,39,2.0000000000000000,7
23,40,10.0000000000000000,12
23,41,5.0000000000000000,6
23,42,19.0000000000000000,11
23,43,,8
23,44,,9
23,45,12.0000000000000000,13
23,46,5.0000000000000000,13
23,47,7.0000000000000000,13
23,48,,14
23,49,,14
23,50,,16
23,51,,12
23,52,,16
23,53,,17
23,54,5.0000000000000000,14
23,55,12.0000000000000000,18
23,56,,10
23,57,9.0000000000000000,8
23,58,,11
23,59,,10
