event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,29,flat,1,0E-20,,,,
PIERCE,29,moderate,2,0E-20,8.0,4.0,8.0,
PIERCE,29,steep,11,0E-20,29.0,0.0,29.0,
PIERCE,30,flat,1,0E-20,,,,
PIERCE,30,moderate,6,0E-20,,,,
PIERCE,30,steep,5,0E-20,,,,
PIERCE,31,flat,4,0E-20,,,,
PIERCE,31,moderate,3,0E-20,,,,
PIERCE,31,steep,5,0E-20,,,,
PIERCE,32,flat,1,0E-20,,,,
PIERCE,32,moderate,6,0E-20,3.0,12.0,3.0,
PIERCE,32,steep,6,0E-20,103.0,37.0,103.0,300.0000000000000000
PIERCE,33,moderate,3,0E-20,29.0,69.5,47.0,
PIERCE,33,steep,3,0E-20,,,,
PIERCE,34,flat,1,0E-20,,,,
PIERCE,34,moderate,3,0E-20,,,,
PIERCE,34,steep,6,0E-20,,,,
PIERCE,35,flat,1,0E-20,9.0,32.0,9.0,
PIERCE,35,moderate,4,0E-20,,,,
PIERCE,35,steep,5,0E-20,,,,
PIERCE,36,moderate,2,0E-20,,,,
PIERCE,36,steep,4,0E-20,,,,
PIERCE,37,moderate,4,0E-20,129.0,141.0,129.0,180.0000000000000000
PIERCE,37,steep,6,0E-20,71.0,409.0,71.0,60.0000000000000000
PIERCE,38,steep,10,0E-20,,,,
PIERCE,39,flat,4,0E-20,,,,
PIERCE,39,moderate,4,0E-20,,,,
PIERCE,39,steep,3,0E-20,,,,
PIERCE,40,flat,1,0E-20,,,,
PIERCE,40,moderate,3,0E-20,,,,
PIERCE,40,steep,3,0E-20,,,,
PIERCE,41,flat,1,0E-20,,,,
PIERCE,41,moderate,2,0E-20,83.0,29.0,83.0,180.0000000000000000
PIERCE,41,steep,4,0E-20,29.0,222.0,29.0,
PIERCE,42,flat,1,0E-20,,,,
PIERCE,42,moderate,3,0E-20,,,,
PIERCE,43,moderate,3,0E-20,,,,
PIERCE,43,steep,4,0E-20,29.0,74.0,29.0,180.0000000000000000
PIERCE,44,flat,2,0E-20,,,,
PIERCE,44,moderate,5,0E-20,14.0,38.0,14.0,
PIERCE,44,steep,4,0E-20,85.0,102.0,137.2,150.0000000000000000
PIERCE,45,steep,5,0E-20,30.0,73.0,30.0,60.0000000000000000
PIERCE,46,moderate,5,0E-20,,,,
PIERCE,46,steep,3,0E-20,49.0,14.0,49.0,300.0000000000000000
PIERCE,47,moderate,2,0E-20,,,,
PIERCE,47,steep,3,0E-20,25.0,49.0,25.0,60.0000000000000000
PIERCE,48,flat,2,0E-20,,,,
PIERCE,48,steep,1,0E-20,23.0,66.0,23.0,180.0000000000000000
PIERCE,49,steep,5,0E-20,19.0,55.0,30.7,120.0000000000000000
PIERCE,50,moderate,2,0E-20,,,,
PIERCE,50,steep,2,0E-20,,,,
PIERCE,51,steep,3,0E-20,,,,
PIERCE,52,flat,2,0E-20,,,,
PIERCE,52,steep,1,0E-20,,,,
PIERCE,53,flat,1,0E-20,6.0,17.0,6.0,
PIERCE,53,steep,2,0E-20,16.0,21.0,16.0,240.0000000000000000
PIERCE,54,moderate,1,0E-20,16.0,44.0,16.0,120.0000000000000000
PIERCE,54,steep,1,0E-20,9.0,22.0,9.0,60.0000000000000000
PIERCE,55,flat,2,0E-20,74.0,34.0,74.0,240.0000000000000000
PIERCE,55,moderate,1,0E-20,,,,
PIERCE,55,steep,3,0E-20,,,,
PIERCE,56,flat,2,0E-20,,,,
PIERCE,56,moderate,2,0E-20,,,,
PIERCE,56,steep,2,0E-20,,,,
PIERCE,57,moderate,2,0E-20,,,,
PIERCE,57,steep,1,0E-20,5.0,7.0,5.0,180.0000000000000000
PIERCE,58,flat,2,0E-20,,,,
PIERCE,58,steep,1,0E-20,,,,
PIERCE,59,flat,1,0E-20,,,,
PIERCE,59,steep,3,0E-20,8.0,35.0,8.0,
PIERCE,60,flat,1,0E-20,,,,
PIERCE,60,moderate,2,0E-20,,,,
PIERCE,60,steep,2,0E-20,,,,
PIERCE,61,steep,2,0E-20,17.0,24.0,17.0,
PIERCE,62,flat,1,0E-20,,,,
PIERCE,62,moderate,1,0E-20,,,,
PIERCE,62,steep,2,0E-20,11.0,18.0,11.0,
PIERCE,63,steep,1,0E-20,,,,
