event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,28,steep,8,0E-20,,,,
PIERCE,29,flat,1,0E-20,,,,
PIERCE,29,moderate,7,0E-20,18.0,12.0,18.0,240.0000000000000000
PIERCE,29,steep,5,0E-20,,,,
PIERCE,30,flat,2,0E-20,,,,
PIERCE,30,moderate,3,0E-20,,,,
PIERCE,30,steep,4,0E-20,,,,
PIERCE,31,moderate,5,0E-20,,,,
PIERCE,31,steep,7,0E-20,,,,
PIERCE,32,moderate,2,0E-20,,,,
PIERCE,32,steep,6,0E-20,263.0,51.0,452.9,150.0000000000000000
PIERCE,33,flat,1,0E-20,,,,
PIERCE,33,moderate,1,0E-20,,,,
PIERCE,33,steep,6,0E-20,24.0,24.0,24.0,60.0000000000000000
PIERCE,34,flat,1,0E-20,,,,
PIERCE,34,moderate,3,0E-20,21.0,9.0,21.0,180.0000000000000000
PIERCE,34,steep,6,0E-20,,,,
PIERCE,35,moderate,2,0E-20,,,,
PIERCE,35,steep,2,0E-20,,,,
PIERCE,36,moderate,2,0E-20,49.0,1.0,49.0,300.0000000000000000
PIERCE,36,steep,5,0E-20,20.0,29.0,20.0,60.0000000000000000
PIERCE,37,flat,2,0E-20,,,,
PIERCE,37,moderate,3,0E-20,153.0,225.0,153.0,60.0000000000000000
PIERCE,37,steep,6,0E-20,,,,
PIERCE,38,moderate,1,0E-20,,,,
PIERCE,38,steep,2,0E-20,,,,
PIERCE,39,moderate,3,0E-20,,,,
PIERCE,39,steep,3,0E-20,,,,
PIERCE,40,flat,2,0E-20,,,,
PIERCE,40,moderate,2,0E-20,,,,
PIERCE,40,steep,3,0E-20,,,,
PIERCE,41,moderate,4,0E-20,,,,
PIERCE,41,steep,2,0E-20,,,,
PIERCE,42,moderate,2,0E-20,16.0,6.0,16.0,300.0000000000000000
PIERCE,42,steep,2,0E-20,,,,
PIERCE,43,steep,5,0E-20,10.0,71.0,10.0,
PIERCE,44,moderate,1,0E-20,,,,
PIERCE,44,steep,3,0E-20,20.0,61.0,20.0,
PIERCE,45,flat,1,0E-20,,,,
PIERCE,45,steep,6,0E-20,,,,
PIERCE,46,moderate,1,0E-20,,,,
PIERCE,46,steep,3,0E-20,20.0,112.0,20.0,60.0000000000000000
PIERCE,48,moderate,1,0E-20,,,,
PIERCE,48,steep,5,0E-20,12.0,28.0,13.8,60.0000000000000000
PIERCE,49,moderate,1,0E-20,,,,
PIERCE,49,steep,1,0E-20,,,,
PIERCE,50,flat,1,0E-20,,,,
PIERCE,50,steep,1,0E-20,120.0,78.0,120.0,60.0000000000000000
PIERCE,51,flat,1,0E-20,,,,
PIERCE,51,steep,3,0E-20,23.0,3.0,23.0,300.0000000000000000
PIERCE,52,steep,1,0E-20,,,,
PIERCE,54,steep,4,0E-20,116.0,40.0,116.0,60.0000000000000000
PIERCE,57,steep,2,0E-20,,,,
PIERCE,58,flat,1,0E-20,,,,
PIERCE,58,steep,2,0E-20,63.0,-9.0,63.0,180.0000000000000000
PIERCE,59,flat,1,0E-20,,,,
PIERCE,59,steep,1,0E-20,,,,
PIERCE,60,steep,2,0E-20,,,,
PIERCE,61,flat,1,0E-20,,,,
PIERCE,61,steep,1,0E-20,,,,
PIERCE,63,steep,3,0E-20,,,,
PIERCE,64,steep,2,0E-20,,,,
PIERCE,67,flat,1,0E-20,16.0,22.0,16.0,120.0000000000000000
PIERCE,67,steep,2,0E-20,,,,
PIERCE,69,flat,1,0E-20,,,,
PIERCE,70,steep,1,0E-20,31.0,67.0,31.0,180.0000000000000000
PIERCE,71,steep,1,0E-20,18.0,12.0,18.0,60.0000000000000000
PIERCE,72,steep,1,0E-20,,,,
PIERCE,73,steep,1,0E-20,,,,
PIERCE,74,flat,1,0E-20,,,,
PIERCE,75,steep,1,0E-20,55.0,52.0,55.0,240.0000000000000000
PIERCE,84,steep,1,0E-20,,,,
PIERCE,86,steep,1,0E-20,,,,
PIERCE,87,steep,1,0E-20,,,,
PIERCE,88,flat,1,0E-20,8.0,22.0,8.0,
PIERCE,88,steep,1,0E-20,,,,
PIERCE,89,flat,1,0E-20,8.0,24.0,8.0,
TOUCH,1,flat,2,0E-20,,,,
TOUCH,1,moderate,7,0E-20,,,,
TOUCH,1,steep,25,0E-20,48.0,36.0,255.19999999999987,300.0000000000000000
TOUCH,2,flat,2,0E-20,159.0,37.0,159.0,300.0000000000000000
TOUCH,2,moderate,14,0E-20,129.0,116.0,129.0,300.0000000000000000
TOUCH,2,steep,30,0E-20,81.0,59.5,216.75,300.0000000000000000
TOUCH,3,flat,2,0E-20,,,,
TOUCH,3,moderate,21,0E-20,40.5,108.5,178.29999999999995,
