event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
TOUCH,5,steep,10,0E-20,17.5,10.0,68.14999999999995,153.3333333333333333
TOUCH,6,flat,4,0E-20,17.5,15.0,23.4,220.0000000000000000
TOUCH,6,moderate,16,0E-20,16.5,21.5,50.0,171.4285714285714286
TOUCH,6,steep,10,0E-20,25.5,28.0,78.79999999999995,110.0000000000000000
TOUCH,7,flat,3,0E-20,16.0,13.0,32.2,300.0000000000000000
TOUCH,7,moderate,17,0E-20,22.0,18.0,90.79999999999987,235.3846153846153846
TOUCH,7,steep,9,0E-20,22.0,19.0,47.99999999999999,220.0000000000000000
TOUCH,8,flat,4,0E-20,23.0,9.5,54.19999999999999,200.0000000000000000
TOUCH,8,moderate,16,0E-20,26.5,9.5,82.5,236.0000000000000000
TOUCH,8,steep,10,0E-20,24.5,30.0,69.14999999999996,240.0000000000000000
TOUCH,9,flat,1,0E-20,41.0,17.0,41.0,300.0000000000000000
TOUCH,9,moderate,16,0E-20,15.5,12.0,31.5,161.5384615384615385
TOUCH,9,steep,8,0E-20,19.5,22.5,62.79999999999998,210.0000000000000000
TOUCH,10,moderate,12,0E-20,17.5,14.0,43.14999999999999,166.6666666666666667
TOUCH,10,steep,6,0E-20,63.0,22.0,118.5,228.0000000000000000
TOUCH,11,flat,1,0E-20,15.0,16.0,15.0,300.0000000000000000
TOUCH,11,moderate,13,0E-20,10.0,23.0,21.99999999999997,165.0000000000000000
TOUCH,11,steep,10,0E-20,26.0,36.0,109.74999999999991,172.5000000000000000
TOUCH,12,flat,2,0E-20,36.5,11.0,49.55,210.0000000000000000
TOUCH,12,moderate,14,0E-20,17.5,20.5,33.99999999999999,160.0000000000000000
TOUCH,12,steep,12,0E-20,35.0,30.0,141.5999999999999,240.0000000000000000
TOUCH,13,flat,3,0E-20,25.0,20.0,50.199999999999996,210.0000000000000000
TOUCH,13,moderate,9,0E-20,16.0,14.0,37.19999999999999,120.0000000000000000
TOUCH,13,steep,8,0E-20,22.5,28.5,74.69999999999999,170.0000000000000000
TOUCH,14,flat,3,0E-20,41.0,47.0,48.2,60.0000000000000000
TOUCH,14,moderate,9,0E-20,29.0,23.0,63.79999999999999,188.5714285714285714
TOUCH,14,steep,5,0E-20,78.0,31.0,211.39999999999998,280.0000000000000000
TOUCH,15,flat,1,0E-20,17.0,22.0,17.0,300.0000000000000000
TOUCH,15,moderate,13,0E-20,20.0,13.0,31.599999999999994,252.0000000000000000
