event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,5,flat,3,0E-20,35.0,21.0,35.0,
PIERCE,5,moderate,18,0E-20,4.0,47.0,4.0,
PIERCE,5,steep,25,0E-20,55.0,117.5,66.7,
PIERCE,6,flat,1,0E-20,,,,
PIERCE,6,moderate,14,0E-20,107.5,26.5,136.75,300.0000000000000000
PIERCE,6,steep,22,0E-20,19.0,72.0,19.0,240.0000000000000000
PIERCE,7,flat,2,0E-20,,,,
PIERCE,7,moderate,12,0E-20,24.0,23.0,24.0,300.0000000000000000
PIERCE,7,steep,19,0E-20,,,,
PIERCE,8,moderate,8,0E-20,,,,
PIERCE,8,steep,13,0E-20,,,,
PIERCE,9,flat,3,0E-20,,,,
PIERCE,9,moderate,13,0E-20,,,,
PIERCE,9,steep,13,0E-20,38.5,231.5,60.55,150.0000000000000000
PIERCE,10,moderate,8,0E-20,,,,
PIERCE,10,steep,14,0E-20,50.0,235.0,93.19999999999999,
PIERCE,11,flat,3,0E-20,,,,
PIERCE,11,moderate,10,0E-20,,,,
PIERCE,11,steep,16,0E-20,73.0,43.0,108.1,100.0000000000000000
PIERCE,12,moderate,13,0E-20,,,,
PIERCE,12,steep,14,0E-20,21.0,20.0,99.3,60.0000000000000000
PIERCE,13,flat,1,0E-20,,,,
PIERCE,13,moderate,6,0E-20,,,,
PIERCE,13,steep,11,0E-20,17.0,38.0,17.0,300.0000000000000000
PIERCE,14,flat,1,0E-20,,,,
PIERCE,14,moderate,9,0E-20,,,,
PIERCE,14,steep,13,0E-20,35.0,7.0,35.0,180.0000000000000000
PIERCE,15,moderate,7,0E-20,54.0,29.0,54.0,60.0000000000000000
PIERCE,15,steep,9,0E-20,,,,
PIERCE,16,flat,3,0E-20,21.5,14.0,25.549999999999997,210.0000000000000000
PIERCE,16,moderate,6,0E-20,,,,
PIERCE,16,steep,9,0E-20,14.5,20.5,20.35,240.0000000000000000
PIERCE,17,flat,4,0E-20,,,,
PIERCE,17,moderate,12,0E-20,36.0,10.0,36.0,240.0000000000000000
PIERCE,17,steep,13,0E-20,25.5,16.0,45.75,180.0000000000000000
PIERCE,18,flat,2,0E-20,,,,
PIERCE,18,moderate,13,0E-20,,,,
PIERCE,18,steep,13,0E-20,11.0,9.0,11.0,
PIERCE,19,moderate,14,0E-20,,,,
PIERCE,19,steep,7,0E-20,,,,
PIERCE,20,flat,1,0E-20,,,,
PIERCE,20,moderate,10,0E-20,31.0,43.0,38.2,120.0000000000000000
PIERCE,20,steep,11,0E-20,5.0,26.0,5.0,60.0000000000000000
PIERCE,21,moderate,14,0E-20,31.0,4.0,31.0,240.0000000000000000
PIERCE,21,steep,7,0E-20,,,,
PIERCE,22,moderate,3,0E-20,29.0,6.0,29.0,180.0000000000000000
PIERCE,22,steep,15,0E-20,8.0,9.0,8.9,
PIERCE,23,flat,2,0E-20,,,,
PIERCE,23,moderate,6,0E-20,,,,
PIERCE,23,steep,7,0E-20,,,,
PIERCE,24,moderate,8,0E-20,,,,
PIERCE,24,steep,10,0E-20,,,,
PIERCE,25,moderate,10,0E-20,,,,
PIERCE,25,steep,4,0E-20,,,,
PIERCE,26,moderate,5,0E-20,476.0,12.0,476.0,300.0000000000000000
PIERCE,26,steep,8,0E-20,40.0,194.0,40.0,180.0000000000000000
PIERCE,27,moderate,5,0E-20,,,,
PIERCE,27,steep,8,0E-20,8.0,9.0,8.0,60.0000000000000000
PIERCE,28,flat,2,0E-20,,,,
PIERCE,28,moderate,6,0E-20,,,,
PIERCE,28,steep,9,0E-20,,,,
PIERCE,29,moderate,8,0E-20,,,,
PIERCE,29,steep,6,0E-20,,,,
PIERCE,30,flat,1,0E-20,,,,
PIERCE,30,moderate,6,0E-20,,,,
PIERCE,30,steep,7,0E-20,61.0,15.0,61.0,240.0000000000000000
PIERCE,31,moderate,4,0E-20,,,,
PIERCE,31,steep,7,0E-20,83.0,20.0,83.0,60.0000000000000000
PIERCE,32,moderate,5,0E-20,,,,
PIERCE,32,steep,6,0E-20,94.0,9.0,94.0,
PIERCE,33,moderate,3,0E-20,,,,
PIERCE,33,steep,2,0E-20,,,,
PIERCE,34,moderate,7,0E-20,96.0,25.0,165.29999999999998,300.0000000000000000
